YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202401,187243,1149351,4,2.53,"NE","COURTNEY",30.2964,-96.0405,3017784,962430
202401,187243,1149351,5,2.02,"SSW","PIEDMONT",30.4916,-96.1078,3029496,966468
202401,187243,1149352,1,14.9,"NE","BEDIAS",30.91,-95.7589,3054600,9545534
202401,187243,1149352,2,27.08,"E","SHIRO FLYING D ARPT",30.6135,-95.395,3036810,9523700
202401,187243,1149352,3,24.23,"E","RICHARDS",30.5143,-95.4433,3030858,9526598
202401,187243,1149352,4,1.81,"ENE","COURTNEY",30.2764,-96.0405,3016584,962430
202401,187243,1149352,5,2.02,"SSW","PIEDMONT",30.4916,-96.1078,3029496,966468
202401,187243,1149353,1,14.9,"NE","BEDIAS",30.91,-95.7589,3054600,9545534
202401,187243,1149353,2,27.08,"E","SHIRO FLYING D ARPT",30.6135,-95.395,3036810,9523700
202401,187243,1149353,3,24.23,"E","RICHARDS",30.5143,-95.4433,3030858,9526598
202401,187243,1149353,4,1.81,"ENE","COURTNEY",30.2764,-96.0405,3016584,962430
202401,187243,1149353,5,2.02,"SSW","PIEDMONT",30.4916,-96.1078,3029496,966468
202401,187243,1160124,1,5.51,"ENE","WOODLAKE",31.0552,-94.9665,313312,9457990
202401,187243,1160124,2,5.87,"ENE","WOODLAKE",31.0539,-94.9591,313234,9457546
202401,187243,1160124,3,5.08,"ENE","WOODLAKE",31.0366,-94.9663,312196,9457978
202401,187243,1160124,4,4.69,"ENE","WOODLAKE",31.0387,-94.9739,312322,9458434
202401,187243,1160143,1,7.31,"W","TOMBALL",30.08,-95.74,304800,9544400
202401,187243,1160143,2,6.43,"W","TOMBALL",30.0822,-95.7256,304932,9543536
202401,187243,1160143,3,6.38,"W","TOMBALL",30.0993,-95.7268,305958,9543608
202401,187243,1160143,4,7.15,"W","TOMBALL",30.0977,-95.7396,305862,9544376
202401,187243,1160149,1,4.15,"WNW","FRELSBURG",29.9,-96.61,2954000,9636600
202401,187243,1160149,2,3.73,"NW","FRELSBURG",29.9001,-96.6018,2954006,9636108
202401,187243,1160149,3,3.6,"WNW","FRELSBURG",29.8972,-96.6012,2953832,9636072
202401,187243,1160149,4,4.05,"WNW","FRELSBURG",29.8974,-96.6098,2953844,9636588
202401,187243,1160154,1,2.52,"WSW","GRANGER",30.318,-95.5198,3019080,9531188
202401,187243,1160154,2,2.45,"SE","LAKE CONROE DAM",30.3242,-95.5219,3019452,9531314
202401,187243,1160154,3,2.09,"W","GRANGER",30.3319,-95.515,3019914,9530900
202401,187243,1160154,4,1.45,"WSW","GRANGER",30.325,-95.5036,3019500,9530216
202401,187243,1160174,1,7.04,"NE","HOCKLEY",30.0958,-95.7602,305748,9545612
202401,187243,1160174,2,6.76,"NE","HOCKLEY",30.0956,-95.7662,305736,9545972
202401,187243,1160174,3,6.08,"NE","HOCKLEY",30.0792,-95.7657,304752,9545942
202401,187243,1160174,4,6.51,"ENE","HOCKLEY",30.0816,-95.759,304896,9545540
202401,187244,1149641,1,.59,"SSE","MACKSBURG",39.622,-81.4662,3937320,8127972
202401,187244,1149641,2,1.1,"E","MACKSBURG",39.6283,-81.4494,3937698,8126964
202401,187244,1149641,3,1.05,"NE","MACKSBURG",39.6421,-81.4579,3938526,8127474
202401,187244,1149641,4,.93,"N","MACKSBURG",39.6435,-81.4718,3938610,8128308
202401,187244,1149642,1,.32,"WSW","BLOOMFIELD",39.5685,-81.2056,3934110,8112336
202401,187244,1149642,2,.66,"ESE","BLOOMFIELD",39.5663,-81.1885,3933978,8111310
202401,188187,1155885,3,2.17,"SW","LAKESIDE",33.5552,-92.7532,3333312,9245192
202401,188187,1155885,4,.86,"SSE","COLLENDALE",33.5391,-92.823,3332346,9249380
202401,188187,1155886,1,1.98,"WSW","BENTON SALINE CO ARP",34.5632,-92.6339,3433792,9238034
202401,188187,1155886,2,.73,"NNE","BENTON SALINE CO ARP",34.579,-92.5933,3434740,9235598
202401,188187,1155886,3,3.06,"S","BENTON",34.526,-92.5746,3431560,9234476
202401,188187,1155886,4,1.69,"NNE","HASKELL",34.522,-92.6169,3431320,9237014
202401,188187,1155888,1,2.97,"WNW","AUGUSTA",35.294,-91.4199,3517640,9125194
202401,188187,1155888,2,1.67,"NNE","AUGUSTA",35.3026,-91.3597,3518156,9121582
202401,188187,1155888,3,1.2,"S","NEW AUGUSTA",35.2529,-91.346,3515174,9120760
202401,188187,1155888,4,2.93,"WSW","RUFFWOOD",35.2487,-91.4149,3514922,9124894
202401,188187,1155889,1,3.92,"NNE","CLARENDON MUNI ARPT",34.7039,-91.3787,3442234,9122722
202401,188187,1155889,2,1.43,"W","JEFFRIES",34.7205,-91.3052,3443230,9118312
202401,188187,1155889,3,2.43,"NW","DUNCAN",34.6453,-91.2796,3438718,9116776
202401,188187,1155889,4,1.2,"NE","ROE",34.6418,-91.3645,3438508,9121870
202401,188188,1155890,1,1.61,"N","POCAHONTAS",36.2829,-90.9644,3616974,9057864
202401,188188,1155890,2,2.65,"ENE","POCAHONTAS",36.2739,-90.9258,3616434,9055548
202401,188188,1155890,3,.37,"W","POCAHONTAS MUNI ARPT",36.2292,-90.9566,3613752,9057396
202401,188188,1155890,4,2.2,"SW","POCAHONTAS",36.2406,-91.0014,3614436,9184
202401,188230,1156394,1,1.99,"SSW","DUTCHESS JCT",41.4423,-73.9801,4126538,7358806
202401,188230,1156394,2,1.26,"SW","DUTCHESS JCT",41.4562,-73.986,4127372,7359160
202401,188230,1156394,3,.98,"NNW","DUTCHESS JCT",41.4838,-73.9741,4129028,7358446
202401,188230,1156394,4,1.02,"NNE","DUTCHESS JCT",41.4841,-73.964,4129046,7357840
202401,188230,1156394,5,1.02,"SSW","DUTCHESS JCT",41.4561,-73.9766,4127366,7358596
202401,188230,1156394,6,1.76,"S","DUTCHESS JCT",41.4446,-73.9719,4126676,7358314
202401,188230,1156395,1,.92,"NE","ARTHURSBURG",41.6387,-73.7664,4138322,7345984
202401,188230,1156395,2,1.2,"NE","ARTHURSBURG",41.6413,-73.7625,4138478,7345750
202401,188230,1156395,3,1.25,"NE","ARTHURSBURG",41.6405,-73.7602,4138430,7345612
202401,188230,1156395,4,.94,"ENE","ARTHURSBURG",41.6371,-73.7646,4138226,7345876
202401,188230,1156396,1,.92,"NNE","NORTH BETHLEHEM",42.6827,-73.8448,4240962,7350688
202401,188230,1156396,2,.92,"NE","NORTH BETHLEHEM",42.6804,-73.8388,4240824,7350328
202401,188230,1156396,3,1.02,"NE","NORTH BETHLEHEM",42.6818,-73.838,4240908,7350280
202401,188230,1156396,4,1,"NNE","NORTH BETHLEHEM",42.6837,-73.8434,4241022,7350604
202401,188233,1156400,1,13.46,"SSE","POMPERAUG",41.3391,-73.1235,4120346,737410
202401,188233,1156400,2,14.01,"SSE","POMPERAUG",41.3322,-73.1181,4119932,737086
202401,188039,1158595,4,.32,"SW","STAFFORD",39.7171,-81.2847,3943026,8117082
202401,188039,1158596,1,.85,"WNW","PLEASANT CITY",39.9063,-81.5638,3954378,8133828
202401,188039,1158596,2,.63,"NE","BLUEBELL",39.9062,-81.5714,3954372,8134284
202401,188039,1158596,3,.48,"ENE","BLUEBELL",39.9032,-81.572,3954192,8134320
202401,188039,1158596,4,.76,"WNW","PLEASANT CITY",39.9031,-81.5637,3954186,8133822
202401,188039,1158597,1,.87,"NW","LORE CITY",39.9892,-81.4612,3959352,8127672
202401,188039,1158597,2,.8,"NNW","LORE CITY",39.9898,-81.4582,3959388,8127492
202401,188039,1158597,3,.62,"NW","LORE CITY",39.9868,-81.4575,3959208,8127450
202401,188039,1158597,4,.77,"NW","LORE CITY",39.987,-81.4613,3959220,8127678
202401,188039,1158598,1,2.2,"ESE","MIDDLEBOURNE",40.0324,-81.2954,401944,8117724
202401,188039,1158598,2,1.48,"SE","MIDDLEBOURNE",40.0325,-81.3139,401950,8118834
202401,188039,1158598,3,2.03,"SSE","MIDDLEBOURNE",40.0226,-81.3158,401356,8118948
202401,188039,1158598,4,2.5,"SE","MIDDLEBOURNE",40.0242,-81.2968,401452,8117808
202401,188095,1155248,1,0,"N","GLENNS FERRY",42.95,-115.3,4257000,11518000
202401,188095,1155249,1,3.77,"SSW","BEATTY",43.55,-116.35,4333000,11621000
202401,188095,1155250,1,4.86,"S","MC HENRY",42.55,-114.01,4233000,114600
202401,188095,1155251,1,2.88,"WNW","REVERSE",43.05,-115.67,433000,11540200
202401,188095,1155253,1,8.26,"SE","(MUO)MOUNTAIN HOME A",42.9594,-115.7633,4257564,11545798
202401,188095,1155253,2,11.19,"SSW","REVERSE",42.8877,-115.7255,4253262,11543530
202401,188096,1155256,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
202401,188096,1155256,2,1.66,"SW","SHAWNEETOWN",37.682,-88.15,3740920,889000
202401,188096,1155256,3,1.73,"SSW","SHAWNEETOWN",37.678,-88.145,3740680,888700
202401,188096,1155256,4,.36,"ESE","SHAWNEETOWN",37.698,-88.124,3741880,887440
202401,188097,1155257,1,2.82,"SW","DAYVILLE",37.92,-87.355,3755200,8721300
202401,188097,1155257,2,2.5,"SW","DAYVILLE",37.924,-87.352,3755440,8721120
202401,188097,1155257,3,1.5,"ESE","NEWBURGH",37.944,-87.3935,3756640,8723610
202401,188097,1155257,4,1.62,"ESE","NEWBURGH",37.939,-87.3938,3756340,8723628
202401,188097,1155454,1,0,"N","MT VERNON",37.93,-87.9,3755800,8754000
202401,188097,1155454,2,2,"SW","MT VERNON",37.9095,-87.926,3754570,8755560
202401,188097,1155454,3,.65,"ENE","HOVEY",37.905,-87.92,3754300,8755200
202401,188097,1155454,4,.38,"SSE","MT VERNON",37.9249,-87.8974,3755494,8753844
202401,188166,1155824,1,1.13,"NNE","BLACK ROCK",36.1157,-91.0947,366942,915682
202401,188166,1155824,2,2.02,"ENE","BLACK ROCK",36.1135,-91.0679,366810,914074
202401,188166,1155824,3,1.12,"SSE","BLACK ROCK",36.085,-91.0927,365100,915562
202401,188166,1155824,4,.9,"N","POWHATAN",36.0929,-91.122,365574,917320
202401,188166,1155825,1,1.08,"W","RIVERSIDE",35.2803,-91.2491,3516818,9114946
202401,188166,1155825,2,.23,"NNE","RIVERSIDE",35.2832,-91.2288,3516992,9113728
202401,188166,1155825,3,.25,"NNE","PATTERSON",35.2532,-91.2281,3515192,9113686
202401,188166,1155825,4,.35,"NNW","CAVELL",35.2548,-91.2518,3515288,9115108
202401,188166,1155826,1,2.99,"WNW","AUGUSTA",35.2935,-91.4204,3517610,9125224
202401,188166,1155826,2,1.55,"NNW","AUGUSTA",35.3004,-91.3816,3518024,9122896
202401,188166,1155826,3,.44,"WSW","AUGUSTA",35.2775,-91.3772,3516650,9122632
202401,188166,1155826,4,2.16,"W","AUGUSTA",35.2772,-91.4082,3516632,9124492
202401,188173,1155686,1,.71,"NNE","WELLS STORE",37.939,-87.3938,3756340,8723628
202401,188173,1155686,2,.55,"E","SCUFFLETOWN",37.92,-87.36,3755200,8721600
202401,188173,1155686,3,.88,"SE","SCUFFLETOWN",37.91,-87.36,3754600,8721600
202401,188173,1155686,4,.34,"E","WELLS STORE",37.93,-87.3938,3755800,8723628
202401,188173,1155687,1,5.97,"WNW","ALZEY",37.905,-87.92,3754300,8755200
202401,188173,1155687,2,5.67,"NW","ALZEY",37.9249,-87.8974,3755494,8753844
202401,188173,1155687,3,5.53,"NW","ALZEY",37.922,-87.897,3755320,8753820
202401,188173,1155687,4,5.83,"WNW","ALZEY",37.9,-87.92,3754000,8755200
202401,188173,1155688,1,1.87,"SW","BLACKBURN",37.678,-88.14,3740680,888400
202401,188173,1155688,2,.26,"WSW","BLACKBURN",37.698,-88.124,3741880,887440
202401,188173,1155688,3,.35,"S","BLACKBURN",37.695,-88.12,3741700,887200
202401,188173,1155688,4,1.94,"SSW","BLACKBURN",37.675,-88.136,3740500,888160
202401,188187,1155827,1,2.89,"WSW","HOUSTON",35.0163,-92.7483,35978,9244898
202401,188187,1155827,2,1.04,"SW","HOUSTON",35.0193,-92.7128,351158,9242768
202401,188187,1155827,3,2.12,"NNW","OAK GROVE",34.9991,-92.7118,3459946,9242708
202401,188187,1155827,4,3.05,"NW","OAK GROVE",34.998,-92.7416,3459880,9244496
202401,188187,1155828,1,1.38,"ESE","CORINTH",35.0594,-93.4092,353564,9324552
202401,188187,1155828,2,1.16,"N","DANVILLE",35.0668,-93.3806,354008,9322836
202401,188187,1155828,3,.72,"NE","DANVILLE",35.057,-93.3706,353420,9322236
202401,188187,1155828,4,1.49,"W","DANVILLE",35.0509,-93.4063,353054,9324378
202401,188187,1155829,1,4.6,"S","BURTSELL",33.8844,-93.3137,3353064,9318822
202401,188187,1155829,2,3.52,"WSW","BRITTS",33.8889,-93.29,3353334,9317400
202401,188187,1155829,3,4.32,"SW","BRITTS",33.8596,-93.2875,3351576,9317250
202401,188187,1155829,4,5.6,"WSW","BRITTS",33.8552,-93.3114,3351312,9318684
202401,188187,1155830,1,1.53,"N","ARKADELPHIA",34.1421,-93.0687,348526,934122
202401,188187,1155830,2,3.4,"NE","ARKADELPHIA",34.1477,-93.0208,348862,931248
202401,188187,1155830,3,1.2,"W","GRIFFITHTOWN",34.0531,-92.9707,343186,9258242
202401,188187,1155830,4,2.07,"NW","OPEN BANKS",34.0483,-93.0286,342898,931716
202401,188187,1155884,1,6.34,"S","ARTESIAN",33.31,-92.4907,3318600,9229442
202401,188187,1155884,2,5.98,"S","ARTESIAN",33.314,-92.4816,3318840,9228896
202401,188187,1155884,3,7.38,"S","ARTESIAN",33.2933,-92.4649,3317598,9227894
202401,188187,1155884,4,7.61,"S","ARTESIAN",33.2899,-92.4755,3317394,9228530
202401,188187,1155885,1,2.28,"SW","KENT",33.6094,-92.851,3336564,9251060
202401,188187,1155885,2,.81,"SSE","WARNER",33.6201,-92.7925,3337206,9247550
202401,187244,1149982,3,.27,"W","GLOUSTER",39.5002,-82.0851,3930012,825106
202401,187244,1149642,3,1.48,"NW","HOHMAN",39.5476,-81.1959,3932856,8111754
202401,187244,1149642,4,1.1,"E","WINGETT RUN",39.5491,-81.2094,3932946,8112564
202401,187244,1149643,1,.87,"NNW","WHIPPLE",39.5317,-81.4259,3931902,8125554
202401,187244,1149643,2,.96,"W","BONN",39.5274,-81.3978,3931644,8123868
202401,187244,1149643,3,1.16,"NNE","STANLEYVILLE",39.4857,-81.4122,3929142,8124732
202401,187244,1149643,4,1.39,"NNW","STANLEYVILLE",39.4867,-81.4344,3929202,8126064
202401,187244,1149644,1,.18,"WNW","CHESTER",39.0813,-81.9228,394878,8155368
202401,187244,1149644,2,.76,"S","KENO",39.089,-81.8714,395340,8152284
202401,187244,1149644,3,.36,"SE","BASHAN",39.0468,-81.8647,392808,8151882
202401,187244,1149644,4,1.94,"S","CHESTER",39.0521,-81.916,393126,8154960
202401,187244,1149966,1,.8,"WSW","MIDDLEPORT",38.9965,-82.0641,3859790,823846
202401,187244,1149966,2,2.09,"SW","LANGSVILLE",39.0266,-82.2047,391596,8212282
202401,187244,1149966,3,.48,"WSW","BUNINGHAM",39.1665,-82.0279,399990,821674
202401,187244,1149966,4,1.29,"S","FLORA",39.1513,-81.9806,399078,8158836
202401,187244,1149976,1,.51,"SSW","LOWER SALEM",39.5631,-81.4033,3933786,8124198
202401,187244,1149976,2,1.3,"NNE","LOWER SALEM",39.5859,-81.3871,3935154,8123226
202401,187244,1149976,3,1.64,"NE","LOWER SALEM",39.5834,-81.3746,3935004,8122476
202401,187244,1149976,4,.95,"SSE","LOWER SALEM",39.5569,-81.3946,3933414,8123676
202401,187244,1149977,1,1.71,"W","SALEM HALL",39.5712,-81.1521,3934272,819126
202401,187244,1149977,2,1.52,"SSE","WINGETT RUN",39.5311,-81.2152,3931866,8112912
202401,187244,1149977,3,.56,"WSW","WINGETT RUN",39.5483,-81.2403,3932898,8114418
202401,187244,1149977,4,.39,"NNE","BLOOMFIELD",39.5749,-81.1963,3934494,8111778
202401,187244,1149979,1,.65,"SW","MINERAL",39.3146,-82.28,3918876,8216800
202401,187244,1149979,2,1.13,"SSE","MINERAL",39.3048,-82.262,3918288,8215720
202401,187244,1149979,3,2.46,"NNE","MINERAL",39.3506,-82.2464,3921036,8214784
202401,187244,1149979,4,.37,"ESE","CARBONDALE",39.377,-82.2742,3922620,8216452
202401,187244,1149981,1,.19,"NE","BLOWELL",38.922,-82.2776,3855320,8216656
202401,187244,1149981,2,1.65,"SW","CHESHIRE",38.9306,-82.1179,3855836,827074
202401,187244,1149981,3,1.74,"NNW","CARLTON",38.994,-82.1099,3859640,826594
202401,187244,1149981,4,1.61,"WSW","MORGAN CENTER",38.9746,-82.2992,3858476,8217952
202401,187244,1149982,1,.7,"SW","GLOUSTER",39.493,-82.0896,3929580,825376
202401,187244,1149982,2,.43,"W","GLOUSTER",39.5006,-82.088,3930036,825280
202401,188233,1156400,4,13.48,"SSE","POMPERAUG",41.3393,-73.1221,4120358,737326
202401,188233,1156401,1,2.92,"S","LANESVILLE",41.488,-73.4259,4129280,7325554
202401,188233,1156401,2,4.85,"S","LANESVILLE",41.4602,-73.4104,4127612,7324624
202401,188233,1156401,3,4.5,"SSE","LANESVILLE",41.4672,-73.3969,4128032,7323814
202401,188233,1156401,4,2.77,"S","LANESVILLE",41.4902,-73.4141,4129412,7324846
202401,188235,1156432,1,0,"N","MID LAKE PONTCHARTRAIN",30.15,-90.13,309000,907800
202401,188235,1156433,1,0,"N","LKFRNT ARPT NEW",30.05,-90.03,303000,901800
202401,188236,1156445,1,57.16,"WSW","GULFPORT OUTER RANGE STATION (GPOM6)",30.0063,-89.9009,30378,8954054
202401,188236,1156446,1,0,"N","MID LAKE PONTCHARTRAIN",30.15,-90.13,309000,907800
202401,188236,1156447,1,0,"N","MID LAKE PONTCHARTRAIN",30.15,-90.13,309000,907800
202401,188237,1156423,1,7.18,"WSW","SAND KEY LIGHT",24.41,-81.98,2424600,8158800
202401,188238,1156450,1,.6,"W","HIMALAYA",29.85,-90.99,2951000,9059400
202401,188238,1156450,2,.79,"NNW","HIMALAYA",29.8611,-90.9829,2951666,9058974
202401,188238,1156451,1,2.38,"E","MANDEVILLE",30.36,-90.05,3021600,903000
202401,188238,1156452,1,1.38,"ESE","LA PLACE",30.06,-90.46,303600,9027600
202401,188238,1156452,2,2.67,"E","LA PLACE",30.0637,-90.436,303822,9026160
202401,188238,1156452,3,2.76,"ESE","LA PLACE",30.0588,-90.4358,303528,9026148
202401,188238,1156452,4,1.57,"SE","LA PLACE",30.0551,-90.4602,303306,9027612
202401,188238,1158259,1,4.39,"WSW","ST TAMMANY",30.38,-89.97,3022800,8958200
202401,188238,1158259,2,2.26,"SW","SLIDELL ARPT",30.3261,-89.8459,3019566,8950754
202401,188238,1158259,3,2.88,"N","BONFOUCA",30.3117,-89.8513,3018702,8951078
202401,188238,1158259,4,4.52,"NW","LACOMBE",30.3714,-89.9769,3022284,8958614
202401,188238,1158260,1,.6,"E","PEARL RIVER",30.38,-89.74,3022800,8944400
202401,188238,1158261,1,3.84,"ESE","CHINCHUBA",30.38,-90.0199,3022800,901194
202401,188238,1158261,2,2.15,"ESE","MANDEVILLE",30.3457,-90.058,3020742,903480
202401,188238,1158261,3,.38,"NNW","MANDEVILLE",30.3653,-90.092,3021918,905520
202401,188238,1158261,4,1.2,"WSW","CLAIBORNE",30.4617,-90.0977,3027702,905862
202401,188238,1158261,5,1.17,"S","ABITA SPGS",30.4631,-90.032,3027786,901920
202401,188238,1158262,1,.91,"SW","ABITA SPGS",30.47,-90.04,3028200,902400
202401,188238,1158263,1,0,"N","ESTOPINAL",29.87,-89.82,2952200,8949200
202401,188238,1158264,1,2.26,"NE","MC CLANE CITY",30.27,-89.74,3016200,8944400
202401,188238,1158264,2,2.03,"ENE","MC CLANE CITY",30.2644,-89.7403,3015864,8944418
202401,188238,1158264,3,1.76,"NE","MC CLANE CITY",30.266,-89.747,3015960,8944820
202401,188238,1158264,4,2.09,"E","SLIDELL",30.2739,-89.7453,3016434,8944718
202401,188238,1158265,1,.69,"N","ST JOE",30.36,-89.75,3021600,8945000
202401,188238,1158265,2,.18,"NE","ST JOE",30.352,-89.7481,3021120,8944886
202401,188238,1158265,3,.58,"NW","ST JOE",30.3551,-89.7577,3021306,8945462
202401,188238,1158265,4,.91,"N","ST JOE",30.3629,-89.7527,3021774,8945162
202401,188238,1158269,1,0,"NNW","(MSY)MOISANT FLD NEW",30,-90.25,3000,9015000
202401,188239,1158266,1,2.07,"N","KILN",30.45,-89.43,3027000,8925800
202401,188239,1158267,1,.59,"W","SAUCIER",30.63,-89.14,3037800,898400
202401,188239,1158268,1,.69,"N","(GPT)GULFPORT RGNL A",30.41,-89.07,3024600,894200
202401,188265,1156671,1,.69,"N","WALNUT SHADE",36.74,-93.2,3644400,9312000
202401,188265,1156672,1,.89,"NW","JENKINS",36.78,-93.69,3646800,9341400
202401,188265,1156673,1,1.49,"NNW","KIRBYVILLE",36.64,-93.18,3638400,9310800
202401,188233,1156400,3,14,"SSE","POMPERAUG",41.3329,-73.1165,4119974,736990
202401,188265,1156674,1,.69,"N","FORSYTH",36.69,-93.12,3641400,937200
202401,188592,1159397,3,.99,"NNE","RABBS PRAIRIE",29.9828,-96.8927,2958968,9653562
202401,188592,1159384,2,1.85,"NE","WAELDER",29.7165,-97.2757,2942990,9716542
202401,188592,1159384,3,1.43,"NNE","WAELDER",29.7195,-97.2919,2943170,9717514
202401,188592,1159384,4,3,"NNE","WAELDER",29.7401,-97.2808,2944406,9716848
202401,188592,1159385,1,2.79,"WNW","PEARSALL",28.9,-99.12,2854000,997200
202401,188592,1159387,1,1.84,"SW","ROSSVILLE",29.08,-98.72,294800,9843200
202401,188592,1159388,1,1.39,"ESE","ROSSVILLE",29.09,-98.68,295400,9840800
202401,188592,1159390,1,1.51,"NNW","POTEET",29.05,-98.59,293000,9835400
202401,188592,1159392,1,1.39,"ENE","(SKF)KELLY AFB SAN A",29.41,-98.61,2924600,9836600
202401,188592,1159392,2,1.73,"ENE","(SKF)KELLY AFB SAN A",29.4116,-98.6045,2924696,9836270
202401,188592,1159392,3,1.61,"E","(SKF)KELLY AFB SAN A",29.4036,-98.6035,2924216,9836210
202401,188592,1159392,4,1.22,"E","(SKF)KELLY AFB SAN A",29.4033,-98.6101,2924198,9836606
202401,188592,1159394,1,2.27,"SE","TERREL HILLS",29.45,-98.42,2927000,9825200
202401,188592,1159394,2,2.05,"SE","TERREL HILLS",29.4516,-98.4231,2927096,9825386
202401,188592,1159394,3,2.04,"SE","TERREL HILLS",29.4502,-98.4249,2927012,9825494
202401,188592,1159394,4,2.21,"SE","TERREL HILLS",29.4486,-98.4228,2926916,9825368
202401,188592,1159395,1,4.99,"SE","WAELDER",29.65,-97.24,2939000,9714400
202401,188592,1159395,2,4.51,"SE","WAELDER",29.6528,-97.2481,2939168,9714886
202401,188592,1159395,3,5.62,"SE","WAELDER",29.637,-97.2407,2938220,9714442
202401,188592,1159395,4,5.66,"SE","WAELDER",29.6434,-97.2319,2938604,9713914
202401,188592,1159396,1,1.51,"NNW","SHINER",29.45,-97.18,2927000,9710800
202401,188592,1159396,2,1.5,"NNW","SHINER",29.4506,-97.1778,2927036,9710668
202401,188592,1159396,3,1.68,"NNW","SHINER",29.4532,-97.1782,2927192,9710692
202401,188592,1159396,4,1.72,"NNW","SHINER",29.4528,-97.1813,2927168,9710878
202401,188592,1159397,1,3.3,"WNW","WILLOW SPGS",29.99,-96.65,2959400,9639000
202401,188592,1159397,2,1.74,"SE","WALDECK",30.0503,-96.7818,303018,9646908
202401,188265,1156677,1,2.65,"NW","SCHOLTEN",36.88,-93.66,3652800,9339600
202401,188265,1156678,1,.69,"N","WASHBURN",36.59,-93.97,3635400,9358200
202401,188265,1156683,1,4.99,"SE","SHELL KNOB",36.57,-93.58,3634200,9334800
202401,188265,1156686,1,0,"N","BLUE EYE",36.5,-93.4,3630000,9324000
202401,188266,1156680,1,2.61,"ESE","TANNER WILLIAMS",30.7035,-88.3304,3042210,8819824
202401,188266,1156680,2,3.75,"NW","(MOB)MOBILE BATES FL",30.7119,-88.2811,3042714,8816866
202401,188266,1156684,1,2.76,"N","DAWES",30.6396,-88.2435,3038376,8814610
202401,188266,1156684,2,2.53,"SSE","(MOB)MOBILE BATES FL",30.6446,-88.2193,3038676,8813158
202401,188266,1156685,1,2.05,"W","DELCHAMPS",30.4046,-88.1839,3024276,8811034
202401,188266,1156685,2,1.4,"WNW","DELCHAMPS",30.4043,-88.1729,3024258,8810374
202401,188266,1156687,1,2.89,"SW","STEELWOOD",30.6953,-87.8192,3041718,8749152
202401,188266,1156687,2,1.35,"SSW","STEELWOOD",30.7021,-87.789,3042126,8747340
202401,188266,1156688,1,1.61,"S","STEELWOOD",30.6971,-87.7751,3041826,8746506
202401,188266,1156688,2,1.6,"SSE","STEELWOOD",30.6982,-87.771,3041892,8746260
202401,188266,1156689,1,3.3,"SSE","BELFOREST",30.5537,-87.8361,3033222,8750166
202401,188266,1156689,2,.7,"N","SILVERHILL",30.5601,-87.751,3033606,8745060
202401,188266,1156704,1,.91,"SW","SPRING HILL",30.69,-88.16,3041400,889600
202401,188266,1156705,1,1.82,"NE","JACKSON MUNI ARPT",31.49,-87.88,3129400,8752800
202401,188266,1156707,1,2.39,"SSE","MC INTOSH",31.24,-88.01,3114400,88600
202401,188266,1156708,1,2.83,"SSW","(MOB)MOBILE BATES FL",30.64,-88.24,3038400,8814400
202401,188266,1156709,1,1.82,"SE","(MOB)MOBILE BATES FL",30.66,-88.21,3039600,8812600
202401,188266,1156710,1,0,"N","WHISTLER",30.75,-88.12,3045000,887200
202401,188266,1156711,1,1.78,"E","COTTAGE HILL",30.65,-88.12,3039000,887200
202401,188266,1156712,1,11.52,"ESE","(BFM)MOBILE BROOKLEY",30.54,-87.88,3032400,8752800
202401,188266,1156714,1,2.16,"NNW","ROBERTSDALE",30.58,-87.73,3034800,8743800
202401,188266,1156716,1,1.5,"NNW","SUMMERDALE",30.5,-87.71,3030000,8742600
202401,188266,1156717,1,1.5,"SSW","CLEARVIEW",31.43,-86.46,3125800,8627600
202401,188266,1158237,1,0,"N","FRANKVILLE",31.65,-88.15,3139000,889000
202401,188267,1156690,1,6.06,"SSE","BADDAD JCT",30.4986,-87.0123,3029916,87738
202401,188267,1156690,2,5.33,"SE","BADDAD JCT",30.519,-86.9952,3031140,8659712
202401,188267,1156725,1,.6,"W","(PNS)PENSACOLA REGIO",30.47,-87.19,3028200,8711400
202401,188267,1156729,1,.59,"W","WHITFIELD",30.88,-87.06,3052800,873600
202401,188267,1156730,1,1.19,"W","(NSE)NAS WHITNG FLD",30.7,-87.02,3042000,871200
202401,188267,1156732,1,.6,"W","MYRTLE GROVE",30.42,-87.31,3025200,8718600
202401,188267,1156735,1,0,"N","WHITFIELD",30.88,-87.05,3052800,873000
202401,188267,1156737,1,.69,"N","(PNS)PENSACOLA REGIO",30.48,-87.18,3028800,8710800
202401,188267,1156738,1,.91,"NE","BRENT",30.48,-87.21,3028800,8712600
202401,188267,1156739,1,.69,"N","NAVARRE FT WALTON AR",30.41,-86.83,3024600,8649800
202401,188267,1156741,1,1.5,"NNE","NAVARRE FT WALTON AR",30.42,-86.82,3025200,8649200
202401,188267,1156743,1,1.5,"SSW","NAVARRE",30.38,-86.88,3022800,8652800
202401,188267,1156744,1,1.5,"SSE","NAVARRE",30.38,-86.86,3022800,8651600
202401,188267,1156745,1,.91,"SW","DESTIN FT WALTON ARP",30.39,-86.48,3023400,8628800
202401,188268,1156691,1,.69,"S","MINCY",36.56,-93.12,3633600,937200
